id,user_id,beer_id,bar_id,rating,title,content,created_at,updated_at
641,7,893,7,2,Gallium,Gwyaaaag ma ur gwyaaaag wyogg ma ga hnn-rowr roo wyogg!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
642,8,2286,15,2,Curium,Huewaa youw youw yrroonn rarr ga gwyaaaag roooarrgh roo wua?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
643,6,371,9,2,Bromine,Ma youw hnn-rowr wyaaaaaa wyaaaaaa huewaa?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
644,10,295,17,3,Gadolinium,Roooarrgh ahuma?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
645,9,127,20,4,Silver,Roooarrgh!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
646,9,2046,15,3,Bismuth,Ma ur ga ahuma?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
647,1,2560,11,5,Lanthanum,Rarr ahuma gwyaaaag ooma rarr mumwa ahuma rarr.,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
648,7,2066,16,4,Zinc,Kabukk wua kabukk mumwa youw ooma ahuma ru?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
649,7,1855,18,3,Europium,Mumwa nng youw wyaaaaaa mumwa kabukk gwyaaaag ahuma?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
650,6,2065,20,1,Silver,Yrroonn ooma hnn-rowr ma huewaa!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
651,8,2514,11,1,Iodine,Rarr gwyaaaag rarr ma rarr roo kabukk ga ga ooma yrroonn.,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
652,9,2529,12,5,Roentgenium,Ruh ru huewaa ahuma rarr ooma ooma kabukk ur mumwa.,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
653,5,671,9,2,Gallium,Kabukk rarr ma wyaaaaaa youw ur?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
654,6,911,11,3,Gold,Nng roooarrgh?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
655,3,1446,12,3,Hafnium,Wyogg huewaa wua youw wua roooarrgh!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
656,10,1182,17,1,Cesium,Muaa wua huewaa ru?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
657,5,387,19,5,Samarium,Ru wua kabukk!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
658,3,2389,15,2,Polonium,Hnn-rowr roooarrgh yrroonn gwyaaaag mumwa rarr ma ga gwyaaaag muaa?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
659,2,2262,19,3,Selenium,Roo kabukk hnn-rowr ooma ahuma roooarrgh youw roooarrgh ru muaa!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
660,3,1717,7,1,Chromium,Gwyaaaag rarr ga gwyaaaag youw.,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
661,9,1208,18,1,Oxygen,Huewaa rarr kabukk mumwa!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
662,10,206,13,5,Radium,Wua huewaa ahuma nng kabukk yrroonn hnn-rowr ru.,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
663,8,941,4,5,Flerovium,Yrroonn youw ga kabukk ooma ma ur!,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
664,6,776,17,3,Oganesson,Yrroonn kabukk wua ga rarr roo roo?,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
665,10,1434,12,2,Boron,Youw ma ma hnn-rowr.,2021-04-02 15:41:50 UTC,2021-04-02 15:41:50 UTC
666,6,2203,3,2,Phosphorus,Huewaa wyogg ru ooma ooma muaa youw nng!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
667,4,589,5,4,Iridium,Nng nng yrroonn kabukk.,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
668,1,1299,14,4,Nitrogen,Ma yrroonn mumwa ooma?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
669,7,1932,15,2,Hydrogen,Rarr ooma ga wua hnn-rowr ga wyaaaaaa hnn-rowr nng mumwa?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
670,3,1217,16,2,Radon,Hnn-rowr wyogg roooarrgh ruh kabukk ga nng ooma ur huewaa ruh!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
671,1,2097,14,4,Ruthenium,Ooma ooma.,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
672,10,285,16,3,Neodymium,Yrroonn ahuma ooma.,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
673,5,1807,7,4,Iridium,Ur wyaaaaaa nng wua wyaaaaaa rarr yrroonn!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
674,10,1399,6,5,Uranium,Wyaaaaaa hnn-rowr kabukk wyaaaaaa ooma huewaa roo?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
675,4,1786,4,3,Fermium,Ooma gwyaaaag wyogg roo ahuma mumwa wyaaaaaa rarr wyogg?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
676,9,700,12,3,Thallium,Wyogg gwyaaaag wyaaaaaa wyaaaaaa roo hnn-rowr ru yrroonn hnn-rowr wyogg?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
677,3,1432,16,3,Selenium,Rarr ga huewaa wyaaaaaa mumwa huewaa rarr ma kabukk ruh!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
678,4,598,14,1,Tennessine,Hnn-rowr ru roooarrgh wyaaaaaa wyogg roooarrgh?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
679,1,2575,13,5,Copper,Muaa hnn-rowr?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
680,2,1555,5,1,Promethium,Ruh ur huewaa yrroonn wua ahuma roooarrgh?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
681,6,2254,1,3,Oxygen,Nng hnn-rowr!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
682,9,2496,17,4,Lawrencium,Nng ooma gwyaaaag!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
683,2,538,18,4,Iron,Gwyaaaag yrroonn youw ahuma yrroonn huewaa rarr wua ma ma!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
684,2,1030,1,2,Gallium,Youw roo ooma ga muaa ga wyaaaaaa?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
685,7,2469,5,3,Gadolinium,Huewaa ur ga hnn-rowr ruh kabukk nng ma hnn-rowr roooarrgh!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
686,3,1833,15,1,Magnesium,Ruh roooarrgh muaa muaa ruh gwyaaaag.,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
687,4,164,14,4,Potassium,Muaa ma ru?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
688,4,1553,16,1,Gold,Gwyaaaag nng roo ur?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
689,3,387,10,2,Boron,Roo wyogg ruh ur roo yrroonn kabukk!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
690,10,19,2,2,Yttrium,Ahuma roo ahuma wyogg hnn-rowr ur yrroonn ga ga ooma ooma.,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
691,9,945,16,5,Chromium,Ga wua ga kabukk rarr ur gwyaaaag!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
692,7,1136,8,5,Cadmium,Wyaaaaaa roooarrgh muaa muaa ga?,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
693,6,970,9,5,Osmium,Muaa yrroonn roo muaa youw nng ahuma wyogg rarr!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
694,7,123,14,1,Europium,Gwyaaaag mumwa youw!,2021-04-02 15:41:51 UTC,2021-04-02 15:41:51 UTC
695,9,1364,12,1,Technetium,Wua wyaaaaaa wyogg ur wyaaaaaa ur kabukk!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
696,10,1080,9,4,Livermorium,Muaa ru ooma wyaaaaaa roooarrgh hnn-rowr hnn-rowr youw ooma roo muaa.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
697,8,185,7,1,Francium,Nng rarr ooma mumwa nng roo ga yrroonn yrroonn hnn-rowr gwyaaaag.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
698,9,957,4,3,Titanium,Ooma ga ga wyogg nng ru rarr huewaa roooarrgh.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
699,4,687,1,1,Potassium,Muaa wua roooarrgh roooarrgh nng ma ruh ru roooarrgh.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
700,10,812,7,3,Cobalt,Gwyaaaag yrroonn!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
701,7,484,14,4,Oxygen,Yrroonn ooma ahuma nng kabukk roo wyogg gwyaaaag wyogg roooarrgh?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
702,6,766,6,2,Californium,Ruh ma ur ahuma huewaa rarr roooarrgh ru ruh wua.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
703,6,2543,1,2,Palladium,Mumwa ahuma wua wua?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
704,1,1456,14,3,Phosphorus,Hnn-rowr ma wyaaaaaa ur gwyaaaag ruh wyaaaaaa youw huewaa wua ooma!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
705,1,1465,6,5,Gallium,Yrroonn ma mumwa nng ga roooarrgh yrroonn.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
706,7,575,6,5,Meitnerium,Nng wyaaaaaa wyaaaaaa wyaaaaaa ru hnn-rowr wua?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
707,2,1558,1,3,Iridium,Nng ahuma wyaaaaaa ru wua huewaa mumwa muaa gwyaaaag.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
708,3,2398,6,1,Europium,Gwyaaaag kabukk hnn-rowr ru ur huewaa ga gwyaaaag wua roooarrgh.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
709,10,1107,3,1,Tellurium,Ahuma roooarrgh nng ahuma huewaa yrroonn hnn-rowr!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
710,3,1418,5,4,Rubidium,Ooma ma ruh wyaaaaaa nng?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
711,10,432,6,5,Cobalt,Wyogg wyogg.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
712,1,20,19,5,Dubnium,Muaa ruh wyaaaaaa ma hnn-rowr hnn-rowr wyaaaaaa youw youw ga ahuma.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
713,7,906,8,5,Yttrium,Kabukk wyogg mumwa rarr yrroonn?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
714,9,45,3,3,Helium,Muaa yrroonn ooma ma hnn-rowr ahuma wua yrroonn?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
715,9,1145,11,5,Plutonium,Nng roo muaa nng ooma mumwa ahuma gwyaaaag yrroonn muaa ahuma.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
716,1,2212,18,4,Dubnium,Wyogg huewaa muaa hnn-rowr ur ga ga yrroonn ahuma wua.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
717,6,660,16,3,Seaborgium,Youw kabukk ooma ga kabukk kabukk roooarrgh youw rarr ga!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
718,3,2156,6,2,Chlorine,Gwyaaaag ru ga ahuma.,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
719,5,2149,7,5,Curium,Rarr ma ma muaa ga!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
720,9,1220,8,1,Neon,Ur muaa ruh hnn-rowr ru ru muaa wyogg ur!,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
721,4,1880,13,4,Berkelium,Wyogg hnn-rowr huewaa ma youw kabukk wyogg hnn-rowr ga roo?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
722,3,538,12,1,Curium,Hnn-rowr wyogg youw ru wyogg yrroonn ruh muaa?,2021-04-02 15:41:52 UTC,2021-04-02 15:41:52 UTC
723,7,2285,16,2,Argon,Wua ru roooarrgh rarr nng yrroonn ru roooarrgh ga!,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
724,1,2058,12,4,Silver,Nng roooarrgh wua ma.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
725,5,630,3,3,Flerovium,Wyogg nng roo ga muaa ur!,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
726,6,2472,20,4,Selenium,Huewaa huewaa wyaaaaaa gwyaaaag yrroonn mumwa roo wua ma yrroonn nng?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
727,1,210,20,1,Oxygen,Ma ur ahuma hnn-rowr roo mumwa!,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
728,8,1875,18,5,Osmium,Yrroonn roo roooarrgh yrroonn!,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
729,8,785,17,2,Arsenic,Ga ruh ma wua.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
730,2,1749,3,5,Cadmium,Roo roo ruh kabukk ur?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
731,1,565,10,4,Osmium,Roo muaa wyaaaaaa ur ur gwyaaaag ahuma ma yrroonn gwyaaaag?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
732,6,2364,13,1,Cesium,Mumwa ru mumwa muaa mumwa nng?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
733,7,2273,4,2,Uranium,Wyaaaaaa ur huewaa wua wua ru ruh wyaaaaaa ma?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
734,5,2293,17,5,Moscovium,Ru ru wyaaaaaa ru nng wua ga wyaaaaaa mumwa kabukk ma.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
735,5,1078,9,4,Lanthanum,Ooma ma roo mumwa wua wyaaaaaa?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
736,2,558,13,5,Platinum,Wyogg wyaaaaaa ooma wua ooma.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
737,10,585,13,2,Molybdenum,Nng ooma wyogg mumwa ahuma ga ruh youw rarr.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
738,6,1385,6,5,Nickel,Ru roo wua mumwa roo?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
739,7,1661,12,2,Xenon,Huewaa kabukk roo ahuma yrroonn ruh gwyaaaag ur ur.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
740,7,406,5,1,Protactinium,Rarr wyogg ur rarr?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
741,3,2070,17,4,Platinum,Wua hnn-rowr ur ooma roo kabukk roo ga roooarrgh wua ur.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
742,9,1312,2,4,Bromine,Nng ooma mumwa rarr gwyaaaag gwyaaaag mumwa?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
743,2,2488,1,3,Holmium,Ahuma muaa ga ma ru ga kabukk youw ru muaa youw?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
744,8,873,3,5,Erbium,Wyogg ru ma gwyaaaag wua ooma wua gwyaaaag.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
745,7,1654,1,3,Berkelium,Ga nng ru kabukk ahuma mumwa hnn-rowr youw ruh muaa.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
746,9,564,16,1,Oxygen,Rarr ruh ahuma nng ooma ruh.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
747,3,223,1,2,Cerium,Ru roo ur wyogg ooma wua hnn-rowr wyaaaaaa muaa rarr roo?,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
748,1,2568,15,5,Bismuth,Rarr kabukk nng nng yrroonn ru.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
749,5,1065,14,5,Gadolinium,Ma gwyaaaag hnn-rowr roo yrroonn kabukk roo kabukk wyogg ma!,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
750,1,374,2,2,Polonium,Ma wua wyogg.,2021-04-02 15:41:53 UTC,2021-04-02 15:41:53 UTC
751,10,347,1,1,Cadmium,Wua hnn-rowr gwyaaaag roo ur ur gwyaaaag wua kabukk!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
752,5,1222,7,4,Molybdenum,Ahuma rarr mumwa kabukk ma muaa yrroonn muaa?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
753,8,625,1,3,Ytterbium,Rarr ahuma youw ma ruh ruh?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
754,2,406,2,2,Flerovium,Wyogg kabukk youw ur.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
755,2,363,14,3,Copper,Wyaaaaaa ruh roo youw ooma wyogg huewaa.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
756,5,1989,16,2,Thorium,Ru wyogg ma wyogg?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
757,2,2294,16,1,Einsteinium,Huewaa wyogg gwyaaaag ruh gwyaaaag ru gwyaaaag ma rarr ruh ahuma.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
758,10,2486,2,3,Samarium,Kabukk wyaaaaaa ruh rarr?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
759,5,852,11,1,Bismuth,Ru youw ma kabukk rarr huewaa roo ga rarr nng.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
760,6,556,12,1,Dubnium,Wyaaaaaa huewaa wyogg yrroonn ma nng ahuma hnn-rowr ur ruh wua?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
761,9,761,6,5,Plutonium,Wyaaaaaa kabukk nng wua?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
762,1,2193,17,3,Neodymium,Ga wyogg ru nng wyaaaaaa ruh ga ooma!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
763,1,442,1,3,Boron,Gwyaaaag ur ruh yrroonn!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
764,7,2445,4,2,Beryllium,Gwyaaaag mumwa.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
765,7,2588,19,5,Technetium,Ru kabukk yrroonn gwyaaaag nng roooarrgh roo gwyaaaag youw?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
766,2,1782,3,2,Boron,Wua hnn-rowr ooma nng wyogg nng ur roooarrgh.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
767,3,1563,13,5,Yttrium,Nng gwyaaaag muaa!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
768,10,1156,15,3,Cobalt,Wua kabukk yrroonn ahuma roooarrgh muaa!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
769,2,186,8,3,Iron,Yrroonn roo youw ga wua ga ruh!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
770,9,1109,15,3,Erbium,Muaa ruh ur ur ruh ruh!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
771,2,235,5,4,Oxygen,Yrroonn roo roo huewaa kabukk ooma ahuma wyogg muaa ooma huewaa?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
772,1,209,11,3,Tungsten,Wyaaaaaa yrroonn yrroonn wyogg yrroonn wua ahuma wyogg!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
773,5,177,7,3,Lead,Nng huewaa wua wyogg kabukk nng ru roooarrgh roo.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
774,6,1306,19,2,Silver,Youw youw kabukk hnn-rowr wyaaaaaa gwyaaaag huewaa mumwa ahuma roooarrgh?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
775,6,1960,9,4,Flerovium,Huewaa nng ur.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
776,9,1226,2,4,Tennessine,Muaa ga ru wyogg ruh yrroonn hnn-rowr roo gwyaaaag.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
777,7,2185,15,5,Seaborgium,Kabukk nng youw kabukk ruh roo?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
778,9,824,18,5,Europium,Youw yrroonn gwyaaaag roooarrgh kabukk youw.,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
779,10,2410,9,5,Hafnium,Ooma yrroonn hnn-rowr ur?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
780,10,142,13,3,Vanadium,Ru hnn-rowr ru rarr ooma kabukk?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
781,3,970,10,5,Technetium,Yrroonn youw ru wyogg yrroonn wyogg kabukk roooarrgh gwyaaaag ma?,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
782,5,1752,7,4,Rhenium,Ahuma hnn-rowr muaa wyogg rarr huewaa roo huewaa rarr muaa wyogg!,2021-04-02 15:41:54 UTC,2021-04-02 15:41:54 UTC
783,9,1481,4,3,Chromium,Ru wyogg huewaa ooma nng hnn-rowr hnn-rowr hnn-rowr yrroonn youw!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
784,2,1747,14,3,Technetium,Wua ru youw ur roooarrgh roooarrgh gwyaaaag nng muaa!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
785,9,1922,2,2,Plutonium,Muaa rarr gwyaaaag ruh rarr wyaaaaaa muaa wyaaaaaa mumwa ruh.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
786,2,321,12,2,Nihonium,Nng mumwa hnn-rowr ga hnn-rowr ruh mumwa ga roooarrgh.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
787,10,2593,19,3,Chromium,Wyogg ahuma wyogg youw ruh yrroonn hnn-rowr.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
788,1,2545,7,1,Tellurium,Hnn-rowr ruh ga yrroonn ooma ur huewaa rarr huewaa ma?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
789,1,1664,9,5,Lead,Huewaa ru hnn-rowr rarr yrroonn ga!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
790,9,939,10,3,Nihonium,Nng gwyaaaag nng hnn-rowr hnn-rowr ur mumwa wyaaaaaa wua?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
791,9,1476,1,4,Phosphorus,Ru wyaaaaaa mumwa wyogg ma ruh.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
792,6,1696,5,3,Neptunium,Ga ooma mumwa ma roooarrgh?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
793,1,1640,16,1,Ruthenium,Wyogg wua wyogg nng ru roo.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
794,3,2247,1,2,Arsenic,Ur hnn-rowr gwyaaaag wyaaaaaa huewaa!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
795,5,401,3,5,Lanthanum,Mumwa ruh wyaaaaaa kabukk roooarrgh nng nng mumwa ga wyogg roooarrgh?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
796,5,238,17,5,Copper,Ur kabukk mumwa kabukk huewaa muaa ma gwyaaaag mumwa.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
797,6,2560,2,4,Radon,Rarr roo ahuma?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
798,10,169,17,4,Gadolinium,Ga yrroonn huewaa.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
799,3,418,14,3,Lutetium,Hnn-rowr ga ma yrroonn ga roo roo ga yrroonn muaa?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
800,5,793,8,3,Moscovium,Wyaaaaaa yrroonn wua hnn-rowr mumwa roooarrgh roo youw roooarrgh?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
801,10,1600,5,4,Californium,Wyogg kabukk youw!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
802,10,965,8,4,Rutherfordium,Ooma rarr roooarrgh!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
803,6,49,3,3,Thulium,Ooma roooarrgh hnn-rowr.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
804,7,84,18,1,Actinium,Kabukk ga!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
805,8,460,18,2,Sulfur,Ur ooma ma roooarrgh ru ma?,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
806,2,592,18,1,Phosphorus,Rarr hnn-rowr muaa ahuma ooma nng!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
807,3,1393,19,5,Thorium,Mumwa gwyaaaag roo ooma yrroonn yrroonn ahuma hnn-rowr muaa ru.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
808,5,72,20,2,Lanthanum,Gwyaaaag kabukk ruh muaa ru yrroonn ga rarr huewaa mumwa ooma.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
809,4,2127,4,4,Mendelevium,Kabukk gwyaaaag wyogg!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
810,6,1884,5,4,Lithium,Muaa ga youw muaa mumwa ooma gwyaaaag hnn-rowr rarr ma.,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
811,4,377,10,5,Sulfur,Ga roo ooma nng yrroonn mumwa yrroonn roo!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
812,3,869,14,3,Gallium,Rarr hnn-rowr youw huewaa!,2021-04-02 15:41:55 UTC,2021-04-02 15:41:55 UTC
813,1,1012,6,4,Platinum,Roo ga yrroonn wyaaaaaa ahuma rarr?,2021-04-02 15:41:56 UTC,2021-04-02 15:41:56 UTC
814,10,237,2,1,Californium,Rarr yrroonn roo wyogg roooarrgh roo mumwa.,2021-04-02 15:41:56 UTC,2021-04-02 15:41:56 UTC
815,3,2525,10,5,Mercury,Roooarrgh wua mumwa hnn-rowr gwyaaaag ma gwyaaaag!,2021-04-02 15:41:56 UTC,2021-04-02 15:41:56 UTC
816,5,1858,17,2,Hydrogen,Roooarrgh nng mumwa ma wua youw wyaaaaaa wyaaaaaa ma!,2021-04-02 15:41:56 UTC,2021-04-02 15:41:56 UTC
